train loss f0 | 2.6092686653 | 320 | 365.2186143398285
train loss | 18.1087799072 | 330 | 377.3624725341797
train loss mss | 14.7250423431 | 330 | 377.3624725341797
train loss f0 | 3.3837368488 | 330 | 377.3624725341797
train loss | 20.2275104523 | 340 | 388.069452047348
train loss mss | 15.9783868790 | 340 | 388.069452047348
train loss f0 | 4.2491240501 | 340 | 388.069452047348
train loss | 19.2597980499 | 350 | 400.0752546787262
train loss mss | 16.5222110748 | 350 | 400.0752546787262
train loss f0 | 2.7375867367 | 350 | 400.0752546787262
train loss | 18.6276016235 | 360 | 411.3201479911804
train loss mss | 15.3571186066 | 360 | 411.3201479911804
train loss f0 | 3.2704825401 | 360 | 411.3201479911804
train loss | 19.9165000916 | 370 | 421.5533308982849
train loss mss | 15.6436128616 | 370 | 421.5533308982849
train loss f0 | 4.2728862762 | 370 | 421.5533308982849
train loss | 18.9112262726 | 380 | 432.59912514686584
train loss mss | 16.1303119659 | 380 | 432.59912514686584
train loss f0 | 2.7809140682 | 380 | 432.59912514686584
train loss | 18.8350639343 | 390 | 443.55463767051697
train loss mss | 15.5640888214 | 390 | 443.55463767051697
train loss f0 | 3.2709741592 | 390 | 443.55463767051697
train loss | 20.0336799622 | 400 | 453.6434762477875
train loss mss | 15.8645324707 | 400 | 453.6434762477875
train loss f0 | 4.1691470146 | 400 | 453.6434762477875
train loss | 18.8767967224 | 410 | 464.5438075065613
train loss mss | 16.1954460144 | 410 | 464.5438075065613
train loss f0 | 2.6813499928 | 410 | 464.5438075065613
train loss | 18.1889553070 | 420 | 475.44251322746277
train loss mss | 14.7447614670 | 420 | 475.44251322746277
train loss f0 | 3.4441933632 | 420 | 475.44251322746277
train loss | 19.7028503418 | 430 | 485.45320177078247
train loss mss | 15.3437786102 | 430 | 485.45320177078247
train loss f0 | 4.3590726852 | 430 | 485.45320177078247
train loss | 18.7979469299 | 440 | 496.43722581863403
train loss mss | 15.8417358398 | 440 | 496.43722581863403
train loss f0 | 2.9562108517 | 440 | 496.43722581863403
train loss | 17.4031295776 | 450 | 507.6032564640045
train loss mss | 14.2402153015 | 450 | 507.6032564640045
train loss f0 | 3.1629142761 | 450 | 507.6032564640045
train loss | 19.3685550690 | 460 | 517.5384833812714
train loss mss | 14.8966398239 | 460 | 517.5384833812714
train loss f0 | 4.4719157219 | 460 | 517.5384833812714
train loss | 18.3780670166 | 470 | 528.3268573284149
train loss mss | 15.4728651047 | 470 | 528.3268573284149
train loss f0 | 2.9052021503 | 470 | 528.3268573284149
train loss | 17.5921325684 | 480 | 539.1377925872803
train loss mss | 14.4457950592 | 480 | 539.1377925872803
train loss f0 | 3.1463367939 | 480 | 539.1377925872803
train loss | 18.9389553070 | 490 | 548.8692417144775
train loss mss | 14.7731933594 | 490 | 548.8692417144775
train loss f0 | 4.1657619476 | 490 | 548.8692417144775
train loss | 17.9923133850 | 500 | 559.5459592342377
train loss mss | 15.4225778580 | 500 | 559.5459592342377
train loss f0 | 2.5697348118 | 500 | 559.5459592342377
train loss | 17.1460647583 | 510 | 570.2753007411957
train loss mss | 13.8907985687 | 510 | 570.2753007411957
train loss f0 | 3.2552659512 | 510 | 570.2753007411957
train loss | 18.5301895142 | 520 | 580.0569608211517
train loss mss | 14.3974418640 | 520 | 580.0569608211517
train loss f0 | 4.1327481270 | 520 | 580.0569608211517
train loss | 18.1917152405 | 530 | 590.8149511814117
train loss mss | 15.4977703094 | 530 | 590.8149511814117
train loss f0 | 2.6939446926 | 530 | 590.8149511814117
train loss | 16.4193248749 | 540 | 601.5579664707184
train loss mss | 13.2218608856 | 540 | 601.5579664707184
train loss f0 | 3.1974647045 | 540 | 601.5579664707184
train loss | 18.4191589355 | 550 | 611.3887188434601
train loss mss | 14.3476076126 | 550 | 611.3887188434601
train loss f0 | 4.0715503693 | 550 | 611.3887188434601
train loss | 17.4935798645 | 560 | 622.2880003452301
train loss mss | 14.8907432556 | 560 | 622.2880003452301
train loss f0 | 2.6028373241 | 560 | 622.2880003452301
train loss | 16.3809852600 | 570 | 632.9674530029297
train loss mss | 13.2619047165 | 570 | 632.9674530029297
train loss f0 | 3.1190803051 | 570 | 632.9674530029297
train loss | 18.3782596588 | 580 | 642.7462756633759
train loss mss | 14.1365413666 | 580 | 642.7462756633759
train loss f0 | 4.2417187691 | 580 | 642.7462756633759
train loss | 18.0497035980 | 590 | 653.2318305969238
train loss mss | 15.1066694260 | 590 | 653.2318305969238
train loss f0 | 2.9430348873 | 590 | 653.2318305969238
train loss | 15.9675312042 | 600 | 663.9733231067657
train loss mss | 12.9843997955 | 600 | 663.9733231067657
train loss f0 | 2.9831309319 | 600 | 663.9733231067657
train loss | 18.0635147095 | 610 | 674.1625747680664
train loss mss | 14.0364360809 | 610 | 674.1625747680664
train loss f0 | 4.0270786285 | 610 | 674.1625747680664
train loss | 17.4294281006 | 620 | 684.9493460655212
train loss mss | 14.8262958527 | 620 | 684.9493460655212
train loss f0 | 2.6031329632 | 620 | 684.9493460655212
train loss | 16.3794307709 | 630 | 695.8671441078186
train loss mss | 13.2977876663 | 630 | 695.8671441078186
train loss f0 | 3.0816433430 | 630 | 695.8671441078186
train loss | 18.5431327820 | 640 | 705.6682221889496
train loss mss | 14.2921924591 | 640 | 705.6682221889496
train loss f0 | 4.2509393692 | 640 | 705.6682221889496
train loss | 17.2876300812 | 650 | 719.5311880111694
train loss mss | 14.6444263458 | 650 | 719.5311880111694
train loss f0 | 2.6432030201 | 650 | 719.5311880111694
train loss | 15.8969869614 | 660 | 730.3739361763
train loss mss | 12.7357463837 | 660 | 730.3739361763
train loss f0 | 3.1612405777 | 660 | 730.3739361763
train loss | 18.2366447449 | 670 | 740.2525432109833
train loss mss | 13.8710165024 | 670 | 740.2525432109833
train loss f0 | 4.3656282425 | 670 | 740.2525432109833
train loss | 17.4431171417 | 680 | 750.85595536232
train loss mss | 14.8189077377 | 680 | 750.85595536232
train loss f0 | 2.6242096424 | 680 | 750.85595536232
train loss | 15.8949394226 | 690 | 761.4421112537384
train loss mss | 12.9018001556 | 690 | 761.4421112537384
train loss f0 | 2.9931387901 | 690 | 761.4421112537384
train loss | 18.2169780731 | 700 | 771.1851944923401
train loss mss | 13.8742752075 | 700 | 771.1851944923401
train loss f0 | 4.3427033424 | 700 | 771.1851944923401
train loss | 17.4575729370 | 710 | 781.8101737499237
train loss mss | 14.8943881989 | 710 | 781.8101737499237
train loss f0 | 2.5631856918 | 710 | 781.8101737499237
train loss | 16.7186050415 | 720 | 792.5520467758179
train loss mss | 13.6589393616 | 720 | 792.5520467758179
train loss f0 | 3.0596647263 | 720 | 792.5520467758179
train loss | 18.7693481445 | 730 | 802.5710637569427
train loss mss | 14.4782342911 | 730 | 802.5710637569427
train loss f0 | 4.2911133766 | 730 | 802.5710637569427
train loss | 17.2580413818 | 740 | 813.1817765235901
train loss mss | 14.9453792572 | 740 | 813.1817765235901
train loss f0 | 2.3126623631 | 740 | 813.1817765235901
train loss | 15.8950099945 | 750 | 823.9011588096619
train loss mss | 12.8955612183 | 750 | 823.9011588096619
train loss f0 | 2.9994482994 | 750 | 823.9011588096619
train loss | 18.1081848145 | 760 | 833.6251194477081
train loss mss | 13.8603534698 | 760 | 833.6251194477081
train loss f0 | 4.2478322983 | 760 | 833.6251194477081
train loss | 17.3341941833 | 770 | 844.25563788414
train loss mss | 14.4227848053 | 770 | 844.25563788414
train loss f0 | 2.9114089012 | 770 | 844.25563788414
train loss | 15.6150503159 | 780 | 854.9620676040649
train loss mss | 12.5007276535 | 780 | 854.9620676040649
train loss f0 | 3.1143224239 | 780 | 854.9620676040649
train loss | 17.8191242218 | 790 | 864.92924284935
train loss mss | 13.4731740952 | 790 | 864.92924284935
train loss f0 | 4.3459496498 | 790 | 864.92924284935
train loss | 16.9202194214 | 800 | 875.6198763847351
train loss mss | 14.2647743225 | 800 | 875.6198763847351
train loss f0 | 2.6554458141 | 800 | 875.6198763847351
train loss | 15.7522726059 | 810 | 886.4854292869568
train loss mss | 12.4805040359 | 810 | 886.4854292869568
train loss f0 | 3.2717685699 | 810 | 886.4854292869568
train loss | 17.7743167877 | 820 | 896.2182404994965
train loss mss | 13.6497707367 | 820 | 896.2182404994965
train loss f0 | 4.1245460510 | 820 | 896.2182404994965
train loss | 16.9887981415 | 830 | 907.1748297214508
train loss mss | 14.3148765564 | 830 | 907.1748297214508
train loss f0 | 2.6739223003 | 830 | 907.1748297214508
train loss | 15.6579952240 | 840 | 918.2183306217194
train loss mss | 12.5360927582 | 840 | 918.2183306217194
train loss f0 | 3.1219019890 | 840 | 918.2183306217194
train loss | 17.7673454285 | 850 | 928.0192441940308
train loss mss | 13.5434370041 | 850 | 928.0192441940308
train loss f0 | 4.2239093781 | 850 | 928.0192441940308
train loss | 16.7566242218 | 860 | 938.7026114463806
train loss mss | 14.2359933853 | 860 | 938.7026114463806
train loss f0 | 2.5206308365 | 860 | 938.7026114463806
train loss | 15.2509593964 | 870 | 949.5885419845581
train loss mss | 12.3389225006 | 870 | 949.5885419845581
train loss f0 | 2.9120368958 | 870 | 949.5885419845581
train loss | 17.4442214966 | 880 | 959.3533565998077
train loss mss | 13.3718442917 | 880 | 959.3533565998077
train loss f0 | 4.0723767281 | 880 | 959.3533565998077
train loss | 16.9666938782 | 890 | 969.9721312522888
train loss mss | 14.2040481567 | 890 | 969.9721312522888
train loss f0 | 2.7626461983 | 890 | 969.9721312522888
train loss | 15.5284538269 | 900 | 980.8226335048676
train loss mss | 12.3557529449 | 900 | 980.8226335048676
train loss f0 | 3.1727006435 | 900 | 980.8226335048676
train loss | 17.7573089600 | 910 | 990.8224065303802
train loss mss | 13.4551906586 | 910 | 990.8224065303802
train loss f0 | 4.3021187782 | 910 | 990.8224065303802
train loss | 16.9060688019 | 920 | 1001.3309133052826
train loss mss | 14.3341579437 | 920 | 1001.3309133052826
train loss f0 | 2.5719113350 | 920 | 1001.3309133052826
train loss | 15.4684953690 | 930 | 1012.6244032382965
train loss mss | 12.1234111786 | 930 | 1012.6244032382965
train loss f0 | 3.3450844288 | 930 | 1012.6244032382965
train loss | 17.4296932220 | 940 | 1022.7043163776398
train loss mss | 13.2846174240 | 940 | 1022.7043163776398
train loss f0 | 4.1450762749 | 940 | 1022.7043163776398
train loss | 17.0889167786 | 950 | 1033.6107065677643
train loss mss | 14.3432559967 | 950 | 1033.6107065677643
train loss f0 | 2.7456598282 | 950 | 1033.6107065677643
train loss | 15.4645614624 | 960 | 1044.3574771881104
train loss mss | 12.4154014587 | 960 | 1044.3574771881104
train loss f0 | 3.0491600037 | 960 | 1044.3574771881104
train loss | 17.4520797729 | 970 | 1054.3426976203918
train loss mss | 13.3122549057 | 970 | 1054.3426976203918
train loss f0 | 4.1398253441 | 970 | 1054.3426976203918
train loss | 16.6821670532 | 980 | 1065.018203496933
train loss mss | 14.0981540680 | 980 | 1065.018203496933
train loss f0 | 2.5840129852 | 980 | 1065.018203496933
train loss | 15.2018527985 | 990 | 1075.8786249160767
train loss mss | 12.0741214752 | 990 | 1075.8786249160767
train loss f0 | 3.1277318001 | 990 | 1075.8786249160767
train loss | 17.7457580566 | 1000 | 1085.8017518520355
train loss mss | 13.5439758301 | 1000 | 1085.8017518520355
train loss f0 | 4.2017831802 | 1000 | 1085.8017518520355
train loss | 16.7868194580 | 1010 | 1096.369036436081
train loss mss | 14.3396253586 | 1010 | 1096.369036436081
train loss f0 | 2.4471943378 | 1010 | 1096.369036436081
train loss | 15.2587480545 | 1020 | 1107.0841755867004
train loss mss | 12.0291013718 | 1020 | 1107.0841755867004
train loss f0 | 3.2296466827 | 1020 | 1107.0841755867004
train loss | 17.3834781647 | 1030 | 1116.7993195056915
train loss mss | 13.2808856964 | 1030 | 1116.7993195056915
train loss f0 | 4.1025919914 | 1030 | 1116.7993195056915
train loss | 17.7895545959 | 1040 | 1127.3499007225037
train loss mss | 14.8968505859 | 1040 | 1127.3499007225037
train loss f0 | 2.8927040100 | 1040 | 1127.3499007225037
train loss | 16.6101722717 | 1050 | 1138.0912628173828
train loss mss | 13.4808750153 | 1050 | 1138.0912628173828
train loss f0 | 3.1292982101 | 1050 | 1138.0912628173828
train loss | 17.9606266022 | 1060 | 1147.9892537593842
train loss mss | 13.8721714020 | 1060 | 1147.9892537593842
train loss f0 | 4.0884547234 | 1060 | 1147.9892537593842
train loss | 16.9907264709 | 1070 | 1158.716323375702
train loss mss | 14.3286676407 | 1070 | 1158.716323375702
train loss f0 | 2.6620595455 | 1070 | 1158.716323375702
train loss | 16.0425224304 | 1080 | 1169.4301159381866
train loss mss | 12.9846591949 | 1080 | 1169.4301159381866
train loss f0 | 3.0578634739 | 1080 | 1169.4301159381866
train loss | 18.1920433044 | 1090 | 1179.3211288452148
train loss mss | 13.9945650101 | 1090 | 1179.3211288452148
train loss f0 | 4.1974787712 | 1090 | 1179.3211288452148
train loss | 16.8620414734 | 1100 | 1189.8392143249512
train loss mss | 14.1264047623 | 1100 | 1189.8392143249512
train loss f0 | 2.7356376648 | 1100 | 1189.8392143249512
train loss | 15.9484720230 | 1110 | 1200.2248299121857
train loss mss | 12.8023700714 | 1110 | 1200.2248299121857
train loss f0 | 3.1461019516 | 1110 | 1200.2248299121857
train loss | 17.6678390503 | 1120 | 1210.1672947406769
train loss mss | 13.6110363007 | 1120 | 1210.1672947406769
train loss f0 | 4.0568027496 | 1120 | 1210.1672947406769
train loss | 16.6485786438 | 1130 | 1220.611605644226
train loss mss | 14.1784248352 | 1130 | 1220.611605644226
train loss f0 | 2.4701533318 | 1130 | 1220.611605644226
train loss | 15.2279291153 | 1140 | 1231.1224436759949
train loss mss | 12.2686481476 | 1140 | 1231.1224436759949
train loss f0 | 2.9592809677 | 1140 | 1231.1224436759949
train loss | 17.4532623291 | 1150 | 1240.989009141922
train loss mss | 13.2559661865 | 1150 | 1240.989009141922
train loss f0 | 4.1972951889 | 1150 | 1240.989009141922
train loss | 16.7548198700 | 1160 | 1251.6461055278778
train loss mss | 14.0011291504 | 1160 | 1251.6461055278778
train loss f0 | 2.7536904812 | 1160 | 1251.6461055278778
train loss | 15.1477823257 | 1170 | 1262.1329951286316
train loss mss | 12.1159152985 | 1170 | 1262.1329951286316
train loss f0 | 3.0318672657 | 1170 | 1262.1329951286316
train loss | 17.4893398285 | 1180 | 1271.8608438968658
train loss mss | 13.2074899673 | 1180 | 1271.8608438968658
train loss f0 | 4.2818503380 | 1180 | 1271.8608438968658
train loss | 16.5104579926 | 1190 | 1283.582701921463
train loss mss | 13.8737583160 | 1190 | 1283.582701921463
train loss f0 | 2.6366989613 | 1190 | 1283.582701921463
train loss | 15.3146667480 | 1200 | 1295.1863114833832
train loss mss | 12.1558742523 | 1200 | 1295.1863114833832
train loss f0 | 3.1587922573 | 1200 | 1295.1863114833832
train loss | 17.5382862091 | 1210 | 1306.1068842411041
train loss mss | 13.2835607529 | 1210 | 1306.1068842411041
train loss f0 | 4.2547249794 | 1210 | 1306.1068842411041
train loss | 17.0459556580 | 1220 | 1320.1585240364075
train loss mss | 14.2393217087 | 1220 | 1320.1585240364075
train loss f0 | 2.8066341877 | 1220 | 1320.1585240364075
train loss | 15.0643367767 | 1230 | 1331.2688901424408
train loss mss | 11.9953670502 | 1230 | 1331.2688901424408
train loss f0 | 3.0689697266 | 1230 | 1331.2688901424408
train loss | 17.5309562683 | 1240 | 1341.4527184963226
train loss mss | 13.0937910080 | 1240 | 1341.4527184963226
train loss f0 | 4.4371652603 | 1240 | 1341.4527184963226
train loss | 16.8645153046 | 1250 | 1352.4884295463562
train loss mss | 13.9610223770 | 1250 | 1352.4884295463562
train loss f0 | 2.9034931660 | 1250 | 1352.4884295463562
train loss | 14.8305778503 | 1260 | 1363.6660840511322
train loss mss | 11.9970521927 | 1260 | 1363.6660840511322
train loss f0 | 2.8335251808 | 1260 | 1363.6660840511322
train loss | 17.3106536865 | 1270 | 1373.8074889183044
train loss mss | 13.2239761353 | 1270 | 1373.8074889183044
train loss f0 | 4.0866785049 | 1270 | 1373.8074889183044
train loss | 16.3053073883 | 1280 | 1384.8746898174286
train loss mss | 13.7858724594 | 1280 | 1384.8746898174286
train loss f0 | 2.5194346905 | 1280 | 1384.8746898174286
train loss | 14.8835020065 | 1290 | 1396.3028185367584
train loss mss | 11.8446044922 | 1290 | 1396.3028185367584
train loss f0 | 3.0388977528 | 1290 | 1396.3028185367584
train loss | 17.1251544952 | 1300 | 1406.596797466278
train loss mss | 13.0390415192 | 1300 | 1406.596797466278
train loss f0 | 4.0861124992 | 1300 | 1406.596797466278
train loss | 16.1627998352 | 1310 | 1417.6965780258179
train loss mss | 13.7260246277 | 1310 | 1417.6965780258179
train loss f0 | 2.4367742538 | 1310 | 1417.6965780258179
train loss | 15.2112293243 | 1320 | 1428.7779603004456
train loss mss | 12.1826496124 | 1320 | 1428.7779603004456
train loss f0 | 3.0285801888 | 1320 | 1428.7779603004456
train loss | 17.4404010773 | 1330 | 1438.8526713848114
train loss mss | 13.6388397217 | 1330 | 1438.8526713848114
train loss f0 | 3.8015613556 | 1330 | 1438.8526713848114
train loss | 16.7021636963 | 1340 | 1450.0455935001373
train loss mss | 13.9966936111 | 1340 | 1450.0455935001373
train loss f0 | 2.7054703236 | 1340 | 1450.0455935001373
train loss | 14.6801605225 | 1350 | 1461.4172389507294
train loss mss | 11.6361351013 | 1350 | 1461.4172389507294
train loss f0 | 3.0440254211 | 1350 | 1461.4172389507294
train loss | 17.4471492767 | 1360 | 1471.6547045707703
train loss mss | 13.3481397629 | 1360 | 1471.6547045707703
train loss f0 | 4.0990090370 | 1360 | 1471.6547045707703
train loss | 16.6900081635 | 1370 | 1482.7275686264038
train loss mss | 14.0763587952 | 1370 | 1482.7275686264038
train loss f0 | 2.6136491299 | 1370 | 1482.7275686264038
train loss | 15.1531248093 | 1380 | 1493.8951048851013
train loss mss | 12.1667175293 | 1380 | 1493.8951048851013
train loss f0 | 2.9864072800 | 1380 | 1493.8951048851013
train loss | 17.1540069580 | 1390 | 1504.176752090454
train loss mss | 13.2324275970 | 1390 | 1504.176752090454
train loss f0 | 3.9215784073 | 1390 | 1504.176752090454
train loss | 16.7517642975 | 1400 | 1515.225429534912
train loss mss | 13.9175100327 | 1400 | 1515.225429534912
train loss f0 | 2.8342537880 | 1400 | 1515.225429534912
train loss | 15.1184692383 | 1410 | 1526.63272356987
train loss mss | 12.1350317001 | 1410 | 1526.63272356987
train loss f0 | 2.9834370613 | 1410 | 1526.63272356987
train loss | 17.2546691895 | 1420 | 1536.8261895179749
train loss mss | 13.1691484451 | 1420 | 1536.8261895179749
train loss f0 | 4.0855216980 | 1420 | 1536.8261895179749
train loss | 16.5656795502 | 1430 | 1547.916868686676
train loss mss | 13.8991603851 | 1430 | 1547.916868686676
train loss f0 | 2.6665191650 | 1430 | 1547.916868686676
train loss | 14.8838500977 | 1440 | 1558.9797041416168
train loss mss | 11.7411651611 | 1440 | 1558.9797041416168
train loss f0 | 3.1426849365 | 1440 | 1558.9797041416168
train loss | 17.1765327454 | 1450 | 1569.1771261692047
train loss mss | 13.0389566422 | 1450 | 1569.1771261692047
train loss f0 | 4.1375765800 | 1450 | 1569.1771261692047
train loss | 16.4469165802 | 1460 | 1580.3315382003784
train loss mss | 13.5907192230 | 1460 | 1580.3315382003784
train loss f0 | 2.8561980724 | 1460 | 1580.3315382003784
train loss | 14.7468147278 | 1470 | 1591.9138062000275
train loss mss | 11.8050365448 | 1470 | 1591.9138062000275
train loss f0 | 2.9417786598 | 1470 | 1591.9138062000275
train loss | 17.0125942230 | 1480 | 1602.2362258434296
train loss mss | 12.8986234665 | 1480 | 1602.2362258434296
train loss f0 | 4.1139702797 | 1480 | 1602.2362258434296
train loss | 16.1507263184 | 1490 | 1613.319209575653
train loss mss | 13.5923557281 | 1490 | 1613.319209575653
train loss f0 | 2.5583696365 | 1490 | 1613.319209575653
train loss | 14.6909465790 | 1500 | 1624.5814242362976
train loss mss | 11.7903556824 | 1500 | 1624.5814242362976
train loss f0 | 2.9005913734 | 1500 | 1624.5814242362976
train loss | 17.1710643768 | 1510 | 1634.684996843338
train loss mss | 13.1849918365 | 1510 | 1634.684996843338
train loss f0 | 3.9860732555 | 1510 | 1634.684996843338
train loss | 16.3223304749 | 1520 | 1645.892132282257
train loss mss | 13.8912658691 | 1520 | 1645.892132282257
train loss f0 | 2.4310648441 | 1520 | 1645.892132282257
train loss | 14.7300643921 | 1530 | 1657.3500373363495
train loss mss | 11.6759529114 | 1530 | 1657.3500373363495
train loss f0 | 3.0541114807 | 1530 | 1657.3500373363495
train loss | 16.9344120026 | 1540 | 1667.6215810775757
train loss mss | 13.0754098892 | 1540 | 1667.6215810775757
train loss f0 | 3.8590028286 | 1540 | 1667.6215810775757
train loss | 16.3670997620 | 1550 | 1678.7696330547333
train loss mss | 13.6013221741 | 1550 | 1678.7696330547333
train loss f0 | 2.7657780647 | 1550 | 1678.7696330547333
train loss | 14.3261995316 | 1560 | 1689.955777168274
train loss mss | 11.4365167618 | 1560 | 1689.955777168274
train loss f0 | 2.8896830082 | 1560 | 1689.955777168274
train loss | 17.1480884552 | 1570 | 1700.1764843463898
train loss mss | 13.1644086838 | 1570 | 1700.1764843463898
train loss f0 | 3.9836790562 | 1570 | 1700.1764843463898
train loss | 16.0439014435 | 1580 | 1711.302757024765
train loss mss | 13.4276189804 | 1580 | 1711.302757024765
train loss f0 | 2.6162829399 | 1580 | 1711.302757024765
train loss | 14.6675701141 | 1590 | 1722.6857776641846
train loss mss | 11.6415395737 | 1590 | 1722.6857776641846
train loss f0 | 3.0260310173 | 1590 | 1722.6857776641846
train loss | 16.8469715118 | 1600 | 1732.9729316234589
train loss mss | 12.8923807144 | 1600 | 1732.9729316234589
train loss f0 | 3.9545907974 | 1600 | 1732.9729316234589
train loss | 16.2694168091 | 1610 | 1744.859784603119
train loss mss | 13.5187759399 | 1610 | 1744.859784603119
train loss f0 | 2.7506418228 | 1610 | 1744.859784603119
train loss | 14.4482097626 | 1620 | 1756.1220118999481
train loss mss | 11.5832118988 | 1620 | 1756.1220118999481
train loss f0 | 2.8649973869 | 1620 | 1756.1220118999481
train loss | 16.9013385773 | 1630 | 1766.0881249904633
